ID,recency,history_segment,history,mens,womens,zip_code,newbie,channel,segment,DM_category,Label,Score
61988,11,4) $350 - $500,353.82,1,1,Urban,1,Phone,Mens E-Mail,5,0,0.0472
61989,2,3) $200 - $350,257.37,1,0,Urban,1,Multichannel,Womens E-Mail,4,0,0.0992
61990,1,1) $0 - $100,98.49,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0447
61991,4,3) $200 - $350,313.2,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0041
61992,10,5) $500 - $750,556.36,0,1,Urban,1,Multichannel,Womens E-Mail,1,0,0.1768
61993,4,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.1357
61994,10,5) $500 - $750,652.19,1,0,Surburban,1,Multichannel,Womens E-Mail,4,0,0.0239
61995,10,3) $200 - $350,222.26,1,1,Rural,1,Phone,No E-Mail,11,0,0.4851
61996,11,1) $0 - $100,38.94,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0053
61997,7,3) $200 - $350,200.11,0,1,Urban,0,Web,Womens E-Mail,1,0,0.2139
61998,3,"7) $1,000 +",1187.06,1,0,Surburban,1,Web,Womens E-Mail,4,1,0.9998
61999,6,3) $200 - $350,294.17,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.1447
62000,1,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.3269
62001,9,4) $350 - $500,474.28,1,1,Surburban,0,Multichannel,Womens E-Mail,5,0,0.3786
62002,1,2) $100 - $200,124.49,1,0,Urban,1,Web,No E-Mail,6,0,0.0081
62003,12,1) $0 - $100,40.85,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0147
62004,1,1) $0 - $100,36.85,1,0,Urban,1,Web,Mens E-Mail,2,0,0.2285
62005,7,3) $200 - $350,317.42,1,0,Urban,0,Multichannel,Mens E-Mail,2,0,0.3073
62006,8,4) $350 - $500,386.27,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.3022
62007,4,2) $100 - $200,144.05,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.1802
62008,9,3) $200 - $350,240.57,0,1,Rural,1,Web,Womens E-Mail,1,0,0.1375
62009,7,3) $200 - $350,204.95,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0159
62010,9,3) $200 - $350,273.68,1,0,Rural,0,Web,No E-Mail,6,0,0.0094
62011,12,2) $100 - $200,162.31,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.023
62012,10,3) $200 - $350,316.53,1,0,Urban,0,Phone,No E-Mail,6,0,0.002
62013,8,1) $0 - $100,52.58,1,0,Rural,1,Web,Mens E-Mail,2,0,0.0635
62014,4,1) $0 - $100,63.7,1,0,Rural,0,Phone,Womens E-Mail,4,0,0.0422
62015,2,3) $200 - $350,204.01,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.1269
62016,10,2) $100 - $200,135.49,1,0,Urban,1,Web,No E-Mail,6,0,0.0006
62017,12,1) $0 - $100,29.99,1,0,Urban,0,Web,Mens E-Mail,2,0,0.0236
62018,1,1) $0 - $100,71.69,0,1,Urban,0,Web,Womens E-Mail,1,0,0.4443
62019,10,1) $0 - $100,53.63,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0032
62020,6,2) $100 - $200,171.95,0,1,Urban,1,Phone,No E-Mail,5,0,0.0139
62021,9,2) $100 - $200,105.07,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0004
62022,9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0014
62023,7,5) $500 - $750,742.24,1,1,Urban,1,Multichannel,Mens E-Mail,5,0,0.4239
62024,5,2) $100 - $200,100.68,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0046
62025,1,2) $100 - $200,188.02,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0445
62026,6,4) $350 - $500,491.09,0,1,Urban,0,Phone,Mens E-Mail,3,1,0.5946
62027,1,2) $100 - $200,143.37,1,0,Urban,1,Web,No E-Mail,6,0,0.0082
62028,12,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0011
62029,3,2) $100 - $200,124.18,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.3292
62030,7,5) $500 - $750,520.61,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.2087
62031,5,2) $100 - $200,192.89,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.1423
62032,7,3) $200 - $350,305.29,1,0,Urban,1,Multichannel,Womens E-Mail,4,0,0.0202
62033,10,"6) $750 - $1,000",948.43,0,1,Surburban,1,Web,Mens E-Mail,3,1,0.9702
62034,1,2) $100 - $200,143.38,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.1693
62035,5,2) $100 - $200,176.59,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.1046
62036,4,3) $200 - $350,260.84,1,1,Rural,0,Phone,Mens E-Mail,5,1,0.5376
62037,2,4) $350 - $500,398.1,1,1,Urban,1,Phone,Mens E-Mail,5,1,0.6027
62038,4,4) $350 - $500,471.77,0,1,Urban,0,Multichannel,No E-Mail,5,1,0.5323
62039,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0126
62040,3,"6) $750 - $1,000",789.54,1,1,Surburban,1,Phone,Womens E-Mail,5,1,0.9864
62041,3,4) $350 - $500,458.72,1,1,Urban,0,Multichannel,Mens E-Mail,5,1,0.9045
62042,4,1) $0 - $100,87.93,0,1,Surburban,1,Web,No E-Mail,5,0,0.0314
62043,9,2) $100 - $200,119,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0322
62044,6,1) $0 - $100,62.4,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.0472
62045,5,"7) $1,000 +",1116.61,0,1,Urban,1,Multichannel,No E-Mail,5,1,0.9999
62046,2,4) $350 - $500,384.04,1,0,Urban,0,Web,No E-Mail,6,0,0.1162
62047,8,1) $0 - $100,58.47,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0016
62048,1,3) $200 - $350,341.65,1,1,Rural,0,Phone,No E-Mail,11,1,0.9726
62049,9,2) $100 - $200,127.95,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0122
62050,9,1) $0 - $100,77.43,0,1,Urban,0,Phone,No E-Mail,5,0,0.0098
62051,12,2) $100 - $200,158.63,0,1,Urban,0,Web,No E-Mail,5,0,0.0078
62052,1,3) $200 - $350,323.88,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.3426
62053,5,"6) $750 - $1,000",807.18,1,0,Urban,1,Multichannel,Womens E-Mail,4,1,0.9017
62054,5,3) $200 - $350,223.58,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0397
62055,7,5) $500 - $750,524.78,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.2716
62056,5,2) $100 - $200,176.59,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.0919
62057,1,1) $0 - $100,91.71,0,1,Urban,1,Phone,No E-Mail,5,0,0.0574
62058,7,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0434
62059,3,3) $200 - $350,323.29,0,1,Urban,0,Phone,No E-Mail,5,0,0.2042
62060,10,2) $100 - $200,179.13,0,1,Surburban,0,Web,No E-Mail,5,0,0.0153
62061,12,1) $0 - $100,29.99,1,0,Urban,1,Web,No E-Mail,6,0,0.0003
62062,1,"6) $750 - $1,000",755.52,1,0,Urban,1,Phone,Womens E-Mail,4,1,0.9232
62063,4,4) $350 - $500,438.69,1,1,Surburban,0,Multichannel,Womens E-Mail,5,1,0.7305
62064,2,2) $100 - $200,184.31,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0101
62065,10,1) $0 - $100,63.88,1,0,Urban,0,Phone,No E-Mail,6,0,0.0008
62066,8,1) $0 - $100,88.95,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0143
62067,6,3) $200 - $350,237.08,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.1023
62068,5,2) $100 - $200,136.11,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0898
62069,10,2) $100 - $200,137.06,1,0,Rural,1,Phone,No E-Mail,6,0,0.001
62070,2,3) $200 - $350,299.66,1,0,Urban,1,Multichannel,Womens E-Mail,4,0,0.102
62071,3,"6) $750 - $1,000",952.45,0,1,Surburban,1,Multichannel,Womens E-Mail,1,1,0.9977
62072,8,3) $200 - $350,251.56,1,0,Urban,0,Web,Mens E-Mail,2,0,0.112
62073,3,1) $0 - $100,76.83,0,1,Urban,1,Web,Womens E-Mail,1,0,0.2014
62074,2,1) $0 - $100,31.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.164
62075,3,4) $350 - $500,430.63,1,1,Urban,0,Multichannel,Mens E-Mail,5,1,0.9014
62076,9,3) $200 - $350,320.85,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.0778
62077,5,2) $100 - $200,183.92,1,0,Rural,1,Phone,Mens E-Mail,2,0,0.1113
62078,9,2) $100 - $200,187.98,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0229
62079,3,2) $100 - $200,131.82,1,0,Rural,0,Web,Womens E-Mail,4,0,0.1363
62080,3,3) $200 - $350,269.69,1,1,Surburban,0,Web,Mens E-Mail,5,1,0.6006
62081,2,1) $0 - $100,75.26,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.1986
62082,10,1) $0 - $100,55.61,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0022
62083,2,3) $200 - $350,321.26,0,1,Rural,0,Phone,Womens E-Mail,1,1,0.7464
62084,4,4) $350 - $500,427.13,0,1,Urban,1,Multichannel,Womens E-Mail,1,1,0.6138
62085,6,5) $500 - $750,503.48,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.1979
62086,1,5) $500 - $750,674.02,1,1,Urban,1,Web,Mens E-Mail,5,1,0.708
62087,3,5) $500 - $750,597.89,1,1,Surburban,1,Multichannel,Mens E-Mail,5,1,0.7314
62088,9,2) $100 - $200,184.15,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0283
62089,11,2) $100 - $200,193.82,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0225
62090,8,1) $0 - $100,29.99,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0048
62091,4,3) $200 - $350,210.56,1,0,Urban,1,Web,No E-Mail,6,0,0.0062
62092,3,2) $100 - $200,129.85,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0087
62093,10,3) $200 - $350,240.49,1,1,Surburban,0,Phone,Womens E-Mail,5,0,0.0523
62094,10,1) $0 - $100,29.99,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.0319
62095,3,5) $500 - $750,640.97,1,1,Urban,1,Multichannel,Mens E-Mail,5,1,0.7443
62096,4,1) $0 - $100,52.62,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0242
62097,1,5) $500 - $750,711.96,0,1,Rural,1,Multichannel,No E-Mail,5,1,0.7816
62098,10,1) $0 - $100,29.99,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.0452
62099,4,5) $500 - $750,688.28,1,0,Rural,1,Multichannel,Womens E-Mail,4,0,0.2655
62100,5,2) $100 - $200,191.75,1,0,Urban,0,Phone,No E-Mail,6,0,0.0029
62101,12,5) $500 - $750,645.36,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0043
62102,10,1) $0 - $100,80.42,0,1,Urban,1,Web,No E-Mail,5,0,0.0067
62103,4,4) $350 - $500,465.89,1,1,Surburban,1,Multichannel,Womens E-Mail,5,1,0.5456
62104,11,4) $350 - $500,365.56,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0618
62105,6,1) $0 - $100,81.77,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0029
62106,10,1) $0 - $100,94.31,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0051
62107,7,2) $100 - $200,110.19,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0109
62108,3,3) $200 - $350,215.46,1,0,Rural,0,Web,No E-Mail,6,0,0.0885
62109,5,1) $0 - $100,52.64,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.011
62110,5,3) $200 - $350,310.33,1,1,Surburban,0,Web,Womens E-Mail,5,0,0.2499
62111,4,3) $200 - $350,239.07,0,1,Urban,1,Phone,Mens E-Mail,3,0,0.18
62112,6,1) $0 - $100,81.12,0,1,Urban,1,Phone,No E-Mail,5,0,0.0142
62113,2,2) $100 - $200,128.51,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.1955
62114,10,2) $100 - $200,149.38,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0273
62115,1,3) $200 - $350,273.39,1,1,Surburban,1,Multichannel,No E-Mail,11,1,0.9336
62116,11,1) $0 - $100,29.99,1,0,Urban,1,Phone,No E-Mail,6,0,0.0002
62117,3,1) $0 - $100,73.82,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0039
62118,11,2) $100 - $200,181.59,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0006
62119,6,1) $0 - $100,36.63,0,1,Rural,0,Phone,Womens E-Mail,1,0,0.2528
62120,5,2) $100 - $200,107.61,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0028
62121,5,1) $0 - $100,54.13,0,1,Surburban,0,Web,No E-Mail,5,0,0.053
62122,4,5) $500 - $750,710.92,1,1,Urban,1,Phone,Mens E-Mail,5,0,0.3421
62123,3,3) $200 - $350,298.37,1,1,Urban,0,Multichannel,Mens E-Mail,5,1,0.7251
62124,2,3) $200 - $350,201.68,0,1,Surburban,0,Phone,Womens E-Mail,1,0,0.4846
62125,1,4) $350 - $500,419.87,1,1,Urban,0,Phone,Mens E-Mail,5,1,0.8125
62126,2,1) $0 - $100,29.99,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0268
62127,3,1) $0 - $100,29.99,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.3406
62128,2,5) $500 - $750,510.05,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.1203
62129,6,1) $0 - $100,72.61,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.1029
62130,1,1) $0 - $100,79.65,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0198
62131,1,1) $0 - $100,55.42,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0318
62132,9,1) $0 - $100,38.57,0,1,Surburban,1,Web,No E-Mail,5,0,0.0069
62133,7,1) $0 - $100,61.94,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.0684
62134,5,4) $350 - $500,458.37,0,1,Surburban,0,Web,No E-Mail,5,0,0.3252
62135,1,1) $0 - $100,42.84,1,0,Urban,0,Phone,No E-Mail,6,0,0.0121
62136,7,3) $200 - $350,338.82,0,1,Surburban,0,Phone,Mens E-Mail,3,0,0.2079
62137,9,2) $100 - $200,123.11,0,1,Urban,1,Web,No E-Mail,5,0,0.0066
62138,7,4) $350 - $500,352.87,0,1,Urban,0,Multichannel,Mens E-Mail,3,1,0.6924
62139,9,2) $100 - $200,128.5,0,1,Surburban,1,Web,No E-Mail,5,0,0.0067
62140,3,3) $200 - $350,235.28,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0942
62141,6,1) $0 - $100,29.99,0,1,Rural,0,Web,Mens E-Mail,3,0,0.4361
62142,7,3) $200 - $350,200.46,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0067
62143,11,1) $0 - $100,69.09,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0225
62144,10,3) $200 - $350,334.55,0,1,Rural,0,Web,Mens E-Mail,3,0,0.3548
62145,4,2) $100 - $200,102.69,1,0,Urban,0,Web,No E-Mail,6,0,0.0061
62146,6,1) $0 - $100,53.79,0,1,Rural,1,Phone,Womens E-Mail,1,0,0.1264
62147,9,3) $200 - $350,260.78,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0463
62148,6,1) $0 - $100,29.99,1,0,Surburban,1,Web,No E-Mail,6,0,0.002
62149,1,4) $350 - $500,463.97,0,1,Surburban,0,Multichannel,Womens E-Mail,1,1,0.9242
62150,1,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.1895
62151,1,3) $200 - $350,230.99,1,0,Urban,0,Multichannel,No E-Mail,6,0,0.0732
62152,1,4) $350 - $500,383.76,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.2711
62153,11,2) $100 - $200,194.41,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0006
62154,3,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0535
62155,11,3) $200 - $350,289.54,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.0032
62156,2,3) $200 - $350,314.27,1,1,Rural,0,Web,Mens E-Mail,5,1,0.8365
62157,2,4) $350 - $500,493.15,1,0,Urban,1,Multichannel,Womens E-Mail,4,0,0.2994
62158,3,1) $0 - $100,56,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.1195
62159,2,"7) $1,000 +",1196,0,1,Surburban,1,Phone,Womens E-Mail,1,1,1
62160,9,1) $0 - $100,29.99,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0014
62161,8,3) $200 - $350,240.37,1,0,Surburban,1,Multichannel,Mens E-Mail,2,0,0.086
62162,1,3) $200 - $350,273.27,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.3
62163,10,1) $0 - $100,89.57,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.0142
62164,8,1) $0 - $100,40.35,0,1,Urban,1,Phone,No E-Mail,5,0,0.0047
62165,5,2) $100 - $200,113.39,0,1,Urban,1,Web,Womens E-Mail,1,0,0.073
62166,4,2) $100 - $200,184.63,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.1353
62167,4,3) $200 - $350,303.22,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0564
62168,12,1) $0 - $100,54.04,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.0381
62169,2,"7) $1,000 +",1156.08,1,0,Urban,1,Multichannel,Mens E-Mail,2,1,1
62170,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0126
62171,9,3) $200 - $350,280.04,1,0,Urban,0,Web,Womens E-Mail,4,0,0.0123
62172,9,3) $200 - $350,246.26,1,1,Rural,1,Phone,Womens E-Mail,5,0,0.0653
62173,9,1) $0 - $100,29.99,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.0126
62174,12,1) $0 - $100,76.18,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.0148
62175,8,2) $100 - $200,191.32,0,1,Surburban,1,Phone,No E-Mail,5,0,0.0047
62176,1,4) $350 - $500,395.22,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.2735
62177,1,5) $500 - $750,626.76,0,1,Rural,1,Multichannel,Womens E-Mail,1,1,0.9126
62178,2,2) $100 - $200,142.7,1,0,Surburban,0,Phone,Womens E-Mail,4,0,0.037
62179,8,2) $100 - $200,101.15,0,1,Urban,1,Web,Womens E-Mail,1,0,0.0251
62180,1,"6) $750 - $1,000",806.22,1,1,Surburban,1,Multichannel,Womens E-Mail,5,1,0.9966
62181,1,5) $500 - $750,632.62,1,1,Urban,1,Multichannel,Mens E-Mail,5,1,0.7954
62182,3,1) $0 - $100,49.72,1,0,Urban,1,Web,Mens E-Mail,2,0,0.1791
62183,11,3) $200 - $350,227.98,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0031
62184,3,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Womens E-Mail,1,0,0.1354
62185,6,3) $200 - $350,226.52,1,0,Surburban,0,Phone,Mens E-Mail,2,0,0.1885
62186,5,1) $0 - $100,35.5,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0924
62187,9,4) $350 - $500,357.45,1,1,Rural,0,Phone,No E-Mail,11,1,0.8836
62188,3,2) $100 - $200,178.95,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.2357
62189,5,1) $0 - $100,37.18,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0078
62190,8,4) $350 - $500,492.15,0,1,Urban,0,Web,Womens E-Mail,1,0,0.3614
62191,5,5) $500 - $750,655.89,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.2173
62192,10,4) $350 - $500,397.06,0,1,Urban,0,Web,Womens E-Mail,1,0,0.3023
62193,2,3) $200 - $350,250.13,0,1,Surburban,0,Web,Mens E-Mail,3,1,0.6883
62194,12,1) $0 - $100,29.99,0,1,Rural,0,Phone,No E-Mail,5,0,0.0143
62195,12,3) $200 - $350,252.59,0,1,Urban,0,Web,Womens E-Mail,1,0,0.0608
62196,2,3) $200 - $350,206.5,0,1,Surburban,1,Multichannel,Womens E-Mail,1,1,0.5324
62197,1,3) $200 - $350,219.25,0,1,Surburban,0,Phone,No E-Mail,5,0,0.2463
62198,9,2) $100 - $200,110.99,0,1,Rural,1,Web,No E-Mail,5,0,0.0189
62199,7,3) $200 - $350,221.85,1,0,Surburban,0,Web,Mens E-Mail,2,0,0.1945
62200,5,1) $0 - $100,29.99,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0029
62201,2,4) $350 - $500,486.42,1,1,Surburban,0,Multichannel,Mens E-Mail,5,1,0.9189
62202,3,2) $100 - $200,141.66,1,0,Urban,1,Phone,Mens E-Mail,2,0,0.1151
62203,9,1) $0 - $100,65.3,1,0,Surburban,0,Phone,No E-Mail,6,0,0.0009
62204,9,1) $0 - $100,75.8,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0203
62205,10,2) $100 - $200,110.67,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0501
62206,6,1) $0 - $100,29.99,1,0,Surburban,0,Web,No E-Mail,6,0,0.0047
62207,9,1) $0 - $100,29.99,0,1,Surburban,1,Phone,Mens E-Mail,3,0,0.0203
62208,9,2) $100 - $200,150.62,0,1,Surburban,1,Web,No E-Mail,5,0,0.0067
62209,12,1) $0 - $100,29.99,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0027
62210,1,1) $0 - $100,29.99,0,1,Urban,0,Web,Womens E-Mail,1,0,0.4441
62211,1,1) $0 - $100,87.69,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0714
62212,12,3) $200 - $350,269.35,0,1,Surburban,0,Web,Womens E-Mail,1,0,0.0622
62213,3,3) $200 - $350,277.39,1,0,Urban,0,Web,Womens E-Mail,4,0,0.1166
62214,3,1) $0 - $100,43.51,1,0,Surburban,1,Phone,Mens E-Mail,2,0,0.1195
62215,2,3) $200 - $350,286.5,1,1,Surburban,0,Web,Mens E-Mail,5,1,0.6342
62216,9,2) $100 - $200,170.72,0,1,Urban,0,Web,No E-Mail,5,0,0.0155
62217,4,1) $0 - $100,29.99,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0104
62218,9,3) $200 - $350,214.18,1,0,Urban,0,Web,No E-Mail,6,0,0.0031
62219,4,1) $0 - $100,29.99,1,0,Urban,1,Web,Mens E-Mail,2,0,0.0874
62220,1,"6) $750 - $1,000",938.34,0,1,Surburban,1,Phone,Womens E-Mail,1,1,0.9951
62221,10,2) $100 - $200,129.44,0,1,Urban,1,Web,Mens E-Mail,3,0,0.0305
62222,12,1) $0 - $100,79.15,0,1,Surburban,0,Web,No E-Mail,5,0,0.0081
62223,5,3) $200 - $350,228.23,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0174
62224,3,4) $350 - $500,412.44,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.2186
62225,4,2) $100 - $200,108.43,1,0,Urban,1,Web,No E-Mail,6,0,0.0026
62226,7,1) $0 - $100,42.86,1,0,Surburban,0,Web,Womens E-Mail,4,0,0.0115
62227,12,1) $0 - $100,40.41,1,0,Surburban,1,Phone,No E-Mail,6,0,0.0002
62228,2,3) $200 - $350,225.2,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.4819
62229,1,4) $350 - $500,362.3,1,1,Urban,0,Phone,No E-Mail,11,1,0.9741
62230,1,"6) $750 - $1,000",807.58,1,0,Rural,1,Web,No E-Mail,6,1,0.9441
62231,3,2) $100 - $200,125.82,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0226
62232,6,2) $100 - $200,127.42,1,0,Urban,0,Web,Mens E-Mail,2,0,0.1363
62233,1,1) $0 - $100,48.85,0,1,Surburban,0,Phone,No E-Mail,5,0,0.1256
62234,10,2) $100 - $200,108.54,0,1,Urban,0,Web,No E-Mail,5,0,0.0148
62235,4,1) $0 - $100,84.52,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0105
62236,12,1) $0 - $100,77.47,0,1,Rural,0,Phone,No E-Mail,5,0,0.0143
62237,11,2) $100 - $200,154.46,1,0,Surburban,0,Web,No E-Mail,6,0,0.0006
62238,10,2) $100 - $200,177.75,1,0,Urban,0,Phone,Womens E-Mail,4,0,0.0031
62239,5,3) $200 - $350,282.76,0,1,Urban,1,Multichannel,Mens E-Mail,3,0,0.3211
62240,9,1) $0 - $100,81.95,1,0,Rural,0,Phone,Mens E-Mail,2,0,0.0795
62241,9,2) $100 - $200,153.35,1,0,Surburban,1,Web,Womens E-Mail,4,0,0.0022
62242,2,4) $350 - $500,411.1,0,1,Rural,0,Multichannel,Womens E-Mail,1,1,0.9651
62243,11,1) $0 - $100,29.99,0,1,Rural,1,Web,Mens E-Mail,3,0,0.0387
62244,6,2) $100 - $200,189.93,0,1,Surburban,1,Web,Womens E-Mail,1,0,0.0746
62245,8,3) $200 - $350,273.93,0,1,Rural,1,Web,Womens E-Mail,1,0,0.1557
62246,11,4) $350 - $500,409.87,0,1,Urban,0,Multichannel,Womens E-Mail,1,0,0.2445
62247,10,1) $0 - $100,29.99,0,1,Surburban,0,Web,No E-Mail,5,0,0.0156
62248,5,2) $100 - $200,137.58,0,1,Surburban,0,Web,Mens E-Mail,3,0,0.2083
62249,7,3) $200 - $350,231.77,1,0,Urban,0,Multichannel,No E-Mail,6,0,0.0118
62250,8,2) $100 - $200,184.24,1,0,Urban,0,Phone,Mens E-Mail,2,0,0.0319
62251,5,1) $0 - $100,64.28,1,0,Urban,0,Web,No E-Mail,6,0,0.0047
62252,8,1) $0 - $100,89.98,0,1,Surburban,1,Web,Mens E-Mail,3,0,0.0368
62253,11,1) $0 - $100,80.46,0,1,Surburban,0,Phone,No E-Mail,5,0,0.0041
62254,2,1) $0 - $100,29.99,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.201
62255,12,1) $0 - $100,42.65,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.0169
62256,9,1) $0 - $100,29.99,0,1,Urban,0,Phone,Mens E-Mail,3,0,0.0457
62257,3,3) $200 - $350,316.38,0,1,Urban,0,Phone,Womens E-Mail,1,0,0.4686
62258,10,1) $0 - $100,51.88,0,1,Urban,1,Phone,Womens E-Mail,1,0,0.014
62259,2,1) $0 - $100,60.22,1,0,Surburban,1,Web,No E-Mail,6,0,0.0072
62260,9,1) $0 - $100,34.7,1,0,Surburban,1,Web,Mens E-Mail,2,0,0.0204
62261,8,1) $0 - $100,34.1,1,0,Surburban,1,Phone,Womens E-Mail,4,0,0.0016
62262,8,3) $200 - $350,249.33,0,1,Urban,1,Phone,No E-Mail,5,0,0.0109
62263,1,2) $100 - $200,136.59,1,0,Urban,1,Web,Womens E-Mail,4,0,0.0305
62264,1,1) $0 - $100,31.35,0,1,Rural,0,Phone,No E-Mail,5,0,0.2931
62265,5,2) $100 - $200,194.52,1,0,Urban,1,Phone,Womens E-Mail,4,0,0.0047
62266,1,5) $500 - $750,745.35,1,0,Surburban,1,Multichannel,Womens E-Mail,4,0,0.3045
62267,5,4) $350 - $500,403.82,1,1,Surburban,1,Phone,No E-Mail,11,1,0.803
